Year,Carrier,Total
2017,DL,6674
2017,UA,6675
2017,AA,6679
2017,UA,6680
2017,AA,6685
2017,UA,6689
2017,AA,6693
2017,DL,6695
2017,UA,6695
2017,AA,6696
2017,AA,6696
2017,AA,6697
2017,DL,6703
2017,UA,6707
2017,DL,6712
2017,DL,6715
2017,DL,6718
2017,AA,6721
2017,DL,6723
2017,AA,6725
2017,DL,6726
2017,AA,6726
2017,UA,6729
2017,DL,6729
2017,AA,6732
2017,AA,6738
2017,UA,6744
2017,UA,6749
2017,DL,6751
2017,DL,6751
2017,UA,6752
2017,DL,6753
2017,UA,6754
2017,DL,6758
2017,AA,6759
2017,AA,6759
2017,AA,6762
2017,AA,6764
2017,UA,6767
2017,DL,6769
2017,UA,6769
2017,DL,6775
2017,AA,6780
2017,UA,6785
2017,UA,6793
2017,UA,6793
2017,UA,6795
2017,AA,6799
2017,UA,6799
2017,AA,6799
2017,DL,6814
2017,UA,6819
2017,AA,6819
2017,AA,6820
2017,DL,6828
2017,AA,6828
2017,DL,6829
2017,AA,6835
2017,AA,6835
2017,DL,6837
2017,AA,6838
2017,AA,6845
2017,DL,6845
2017,DL,6847
2017,DL,6940
2017,DL,6850
2017,DL,6854
2017,AA,6855
2017,AA,6856
2017,AA,6859
2017,DL,6860
2017,DL,6865
2017,UA,6869
2017,DL,6869
2017,AA,6877
2017,UA,6877
2017,AA,6879
2017,DL,6881
2017,DL,6882
2017,DL,6883
2017,AA,6885
2017,UA,6885
2017,AA,6885
2017,DL,6887
2017,AA,6891
2017,DL,6894
2017,AA,6896
2017,DL,6898
2017,AA,6899
2017,DL,6953
2017,DL,6904
2017,AA,6909
2017,DL,6909
2017,DL,6909
2017,DL,6912
2017,AA,6912
2017,DL,6913
2017,AA,6917
2017,UA,6918
2017,AA,6925
2017,AA,6929
2017,AA,6939
2017,DL,6942
2017,DL,6943
2017,UA,6945
2017,AA,6946
2017,AA,6950
2017,UA,6951
2017,AA,6952
2017,UA,6957
2017,DL,6966
2017,AA,6967
2017,AA,6967
2017,UA,6972
2017,UA,6974
2017,DL,6975
2017,DL,6976
2017,UA,6986
2017,AA,6988
2017,UA,6989
2017,UA,6990
2017,UA,6991
2017,UA,6991
2017,AA,6991
2017,UA,6997
2017,AA,7000
2017,DL,7001
2017,DL,7002
2017,UA,7002
2017,DL,7003
2017,AA,7006
2017,AA,7008
2017,DL,7009
2017,DL,7012
2017,AA,7018
2017,UA,7018
2017,DL,7021
2017,AA,7022
2017,DL,7026
2017,AA,7029
2017,DL,7029
2017,UA,7031
2017,UA,7031
2017,AA,7034
2017,UA,7039
2017,UA,7040
2017,UA,7042
2017,AA,7042
2017,AA,7044
2017,DL,7044
2017,AA,7045
2017,DL,7051
2017,DL,7051
2017,DL,7057
2017,DL,7060
2017,DL,7063
2017,AA,7064
2017,UA,7066
2017,DL,7071
2017,UA,7076
2017,AA,7081
2017,AA,7084
2017,AA,7085
2017,AA,7086
2017,AA,7086
2017,DL,7088
2017,DL,7090
2017,AA,7091
2017,AA,7092
2017,AA,7093
2017,UA,7093
2017,AA,7094
2017,AA,7095
2017,DL,7095
2017,DL,7098
2017,AA,7107
2017,DL,7108
2017,DL,7206
2017,UA,7109
2017,AA,7114
2017,AA,7120
2017,AA,7125
2017,UA,7129
2017,DL,7133
2017,DL,7184
2017,UA,7138
2017,DL,7141
2017,AA,7142
2017,UA,7143
2017,DL,7144
2017,AA,7144
2017,DL,7146
2017,AA,7147
2017,UA,7148
2017,UA,7151
2017,UA,7154
2017,AA,7156
2017,UA,7157
2017,AA,7163
2017,UA,7163
2017,DL,7170
2017,UA,7170
2017,DL,7170
2017,DL,7177
2017,UA,7178
2017,DL,7179
2017,UA,7180
2017,DL,7181
2017,DL,7181
2017,AA,7185
2017,AA,7186
2017,AA,7192
2017,UA,7194
2017,DL,7196
2017,UA,7200
2017,AA,7204
2017,DL,7212
2017,DL,7216
2017,UA,7217
2017,DL,7220
2017,DL,7221
2017,UA,7226
2017,AA,7229
2017,AA,7230
2017,UA,7230
2017,UA,7232
2017,DL,7234
2017,DL,7235
2017,AA,7240
2017,DL,7241
2017,DL,7242
2017,UA,7242
2017,AA,7244
2017,AA,7246
2017,AA,7246
2017,DL,7246
2017,AA,7247
2017,AA,7252
2017,DL,7252
2017,UA,7253
2017,DL,7253
2017,AA,7253
2017,DL,7254
2017,UA,7256
2017,AA,7258
2017,DL,7258
2017,DL,7263
2017,DL,7263
2017,AA,7269
2017,DL,7274
2017,UA,7282
2017,DL,7282
2017,AA,7284
2017,DL,7290
2017,DL,7292
2017,DL,7292
2017,UA,7293
2017,AA,7295
2017,DL,7298
2017,UA,7299
2017,AA,7300
2017,DL,7301
2017,AA,7305
2017,AA,7308
2017,AA,7308
2017,DL,7310
2017,AA,7311
2017,DL,7316
2017,AA,7319
2017,AA,7320
2017,DL,7322
2017,AA,7323
2017,AA,7326
2017,DL,7327
2017,UA,7329
2017,AA,7333
2017,UA,7334
2017,UA,7335
2017,UA,7341
2017,AA,7341
2017,DL,7344
2017,UA,7344
2017,UA,7346
2017,UA,7346
2017,DL,7346
2017,AA,7348
2017,AA,7351
2017,UA,7351
2017,DL,7353
2017,AA,7358
2017,UA,7361
2017,UA,7361
2017,DL,7365
2017,DL,7365
2017,DL,7367
2017,DL,7368
2017,UA,7371
2017,AA,7371
2017,DL,7371
2017,DL,7372
2017,UA,7376
2017,AA,7377
2017,AA,7379
2017,DL,7382
2017,UA,7382
2017,DL,7385
2017,UA,7389
2017,UA,7389
2017,UA,7393
2017,DL,7393
2017,UA,7398
2017,DL,7399
2017,AA,7400
2017,UA,7408
2017,UA,7410
2017,UA,7410
2017,DL,7415
2017,AA,7415
2017,DL,7417
2017,AA,7417
2017,DL,7423
2017,AA,7428
2017,DL,7429
2017,AA,7431
2017,AA,7432
2017,AA,7433
2017,DL,7433
2017,UA,7440
2017,AA,7444
2017,UA,7445
2017,UA,7449
2017,AA,7449
2017,DL,7452
2017,AA,7452
2017,DL,7457
2017,DL,7462
2017,UA,7465
2017,DL,7465
2017,DL,7470
2017,UA,7472
2017,DL,7473
2017,AA,7475
2017,DL,7476
2017,DL,7482
2017,AA,7485
2017,UA,7488
2017,UA,7491
2017,UA,7496
2017,UA,7498
2017,UA,7500
2017,DL,7501
2017,DL,7503
2017,UA,7506
2017,AA,7506
2017,DL,7508
2017,UA,7508
2017,DL,7509
2017,DL,7615
2017,DL,7512
2017,UA,7512
2017,AA,7513
2017,DL,7514
2017,DL,7520
2017,UA,7520
2017,UA,7529
2017,AA,7531
2017,DL,7533
2017,DL,7535
2017,AA,7536
2017,AA,7537
2017,UA,7541
2017,UA,7541
2017,DL,7541
2017,UA,7550
2017,DL,7556
2017,DL,7559
2017,AA,7561
2017,AA,7562
2017,UA,7565
2017,DL,7711
2017,UA,7568
2017,DL,7568
2017,DL,7569
2017,UA,7574
2017,DL,7575
2017,AA,7578
2017,UA,7578
2017,AA,7579
2017,UA,7581
2017,DL,7584
2017,DL,7585
2017,AA,7589
2017,DL,7590
2017,AA,7592
2017,UA,7592
2017,UA,7598
2017,AA,7598
2017,DL,7601
2017,DL,7602
2017,UA,7613
2017,UA,7615
2017,DL,7615
2017,DL,7619
2017,UA,7621
2017,DL,7627
2017,DL,7628
2017,AA,7632
2017,DL,7633
2017,DL,7633
2017,AA,7633
2017,DL,7635
2017,DL,7637
2017,DL,7639
2017,AA,7640
2017,AA,7652
2017,DL,7654
2017,DL,7656
2017,DL,7659
2017,UA,7659
2017,AA,7660
2017,DL,7661
2017,DL,7662
2017,AA,7662
2017,UA,7664
2017,AA,7669
2017,AA,7671
2017,DL,7673
2017,AA,7674
2017,UA,7675
2017,UA,7676
2017,DL,7680
2017,DL,7680
2017,DL,7683
2017,DL,7685
2017,AA,7685
2017,DL,7685
2017,AA,7693
2017,DL,7697
2017,DL,7820
2017,AA,7701
2017,UA,7701
2017,AA,7703
2017,UA,7709
2017,UA,7709
2017,DL,7711
2017,AA,7713
2017,DL,7716
2017,DL,7720
2017,UA,7724
2017,UA,7729
2017,UA,7732
2017,AA,7732
2017,DL,7735
2017,DL,7735
2017,UA,7739
2017,DL,7741
2017,DL,7750
2017,DL,7752
2017,DL,7761
2017,UA,7761
2017,DL,7762
2017,DL,7769
2017,AA,7770
2017,DL,7772
2017,AA,7780
2017,DL,7784
2017,DL,7787
2017,UA,7793
2017,UA,7795
2017,AA,7795
2017,AA,7799
2017,AA,7799
2017,UA,7801
2017,AA,7805
2017,DL,7806
2017,UA,7807
2017,DL,7815
2017,AA,7817
2017,AA,7818
2017,AA,7819
2017,UA,7823
2017,AA,7826
2017,UA,7827
2017,AA,7829
2017,DL,7832
2017,UA,7837
2017,AA,7839
2017,AA,7840
2017,AA,7842
2017,AA,7850
2017,UA,7852
2017,UA,7859
2017,AA,7863
2017,DL,7863
2017,AA,7863
2017,AA,7864
2017,UA,7864
2017,UA,7867
2017,DL,7873
2017,UA,7877
2017,UA,7877
2017,DL,7880
2017,AA,7881
2017,DL,7885
2017,DL,7887
2017,AA,7888
2017,DL,7893
2017,UA,7894
2017,AA,7895
2017,UA,7895
2017,UA,7896
2017,AA,7898
2017,AA,7901
2017,AA,7905
2017,UA,7905
2017,UA,7906
2017,UA,7908
2017,AA,7911
2017,DL,7913
2017,UA,7915
2017,AA,7918
2017,AA,7919
2017,UA,7928
2017,DL,7929
2017,AA,7929
2017,AA,7930
2017,DL,7932
2017,AA,7932
2017,DL,7933
2017,AA,7936
2017,DL,7940
2017,AA,7949
2017,UA,7952
2017,UA,7953
2017,AA,7954
2017,AA,7955
2017,UA,7956
2017,DL,7956
2017,DL,7957
2017,DL,7958
2017,AA,7962
2017,DL,7962
2017,UA,7964
2017,UA,7965
2017,DL,7970
2017,AA,7977
2017,AA,7979
2017,UA,7980
2017,AA,7983
2017,AA,7983
2017,DL,7986
2017,UA,7992
2017,AA,7994
2017,AA,7998
2017,AA,8007
2017,UA,8009
2017,DL,8009
2017,UA,8012
2017,UA,8015
2017,AA,8018
2017,AA,8019
2017,DL,8021
2017,DL,8023
2017,DL,8026
2017,DL,8029
2017,UA,8031
2017,AA,8032
2017,AA,8032
2017,UA,8034
2017,UA,8038
2017,DL,8039
2017,UA,8043
2017,AA,8043
2017,DL,8046
2017,AA,8048
2017,AA,8049
2017,AA,8051
2017,AA,8052
2017,UA,8052
2017,AA,8052
2017,DL,8053
2017,AA,8057
2017,UA,8059
2017,UA,8062
2017,AA,8062
2017,DL,8070
2017,DL,8072
2017,DL,8072
2017,AA,8072
2017,DL,8075
2017,DL,8077
2017,DL,8088
2017,DL,8091
2017,UA,8091
2017,UA,8096
2017,AA,8098
2017,DL,8099
2017,UA,8099
2017,DL,8107
2017,AA,8110
2017,UA,8113
2017,DL,8115
2017,UA,8117
2017,DL,8118
2017,DL,8119
2017,UA,8121
2017,DL,8123
2017,AA,8125
2017,DL,8125
2017,UA,8130
2017,AA,8131
2017,DL,8131
2017,DL,8135
2017,AA,8136
2017,DL,8137
2017,AA,8139
2017,DL,8139
2017,AA,8141
2017,AA,8143
2017,AA,8144
2017,DL,8145
2017,DL,8149
2017,UA,8151
2017,DL,8158
2017,DL,8159
2017,AA,8159
2017,AA,8159
2017,DL,8159
2017,AA,8161
2017,AA,8164
2017,DL,8168
2017,AA,8172
2017,DL,8172
2017,DL,8173
2017,DL,8176
2017,UA,8179
2017,UA,8183
2017,AA,8187
2017,DL,8188
2017,DL,8189
2017,AA,8189
2017,AA,8193
2017,DL,8195
2017,UA,8198
2017,UA,8200
2017,DL,8200
2017,DL,8201
2017,DL,8202
2017,AA,8204
2017,UA,8205
2017,AA,8206
2017,UA,8208
2017,AA,8212
2017,DL,8213
2017,AA,8214
2017,UA,8216
2017,UA,8220
2017,AA,8221
2017,UA,8224
2017,UA,8233
2017,DL,8233
2017,DL,8235
2017,DL,8238
2017,DL,8240
2017,DL,8241
2017,UA,8246
2017,AA,8247
2017,DL,8250
2017,UA,8250
2017,UA,8256
2017,DL,8256
2017,UA,8259
2017,AA,8266
2017,UA,8266
2017,DL,8267
2017,AA,8267
2017,DL,8271
2017,AA,8273
2017,DL,8277
2017,DL,8280
2017,UA,8286
2017,UA,8291
2017,AA,8297
2017,AA,8299
2017,AA,8301
2017,DL,8301
2017,AA,8302
2017,AA,8302
2017,DL,8303
2017,UA,8303
2017,AA,8303
2017,DL,8308
2017,UA,8309
2017,DL,8309
2017,AA,8310
2017,UA,8310
2017,AA,8311
2017,UA,8314
2017,DL,8315
2017,DL,8316
2017,AA,8317
2017,UA,8320
2017,UA,8320
2017,DL,8325
2017,DL,8330
2017,DL,8334
2017,AA,8337
2017,AA,8338
2017,UA,8339
2017,DL,8340
2017,UA,8342
2017,DL,8343
2017,DL,8344
2017,UA,8345
2017,UA,8346
2017,DL,8347
2017,AA,8347
2017,UA,8351
2017,UA,8353
2017,AA,8354
2017,AA,8354
2017,UA,8357
2017,UA,8357
2017,DL,8361
2017,UA,8362
2017,UA,8363
2017,DL,8368
2017,AA,8369
2017,DL,8370
2017,AA,8370
2017,DL,8371
2017,AA,8372
2017,UA,8373
2017,DL,8374
2017,DL,8378
2017,AA,8379
2017,DL,8379
2017,UA,8380
2017,UA,8382
2017,AA,8384
2017,DL,8388
2017,UA,8390
2017,AA,8393
2017,AA,8405
2017,DL,8407
2017,DL,8407
2017,AA,8408
2017,AA,8410
2017,AA,8412
2017,DL,8416
2017,AA,8418
2017,UA,8420
2017,AA,8420
2017,DL,8423
2017,UA,8423
2017,AA,8424
2017,AA,8425
2017,AA,8428
2017,AA,8429
2017,AA,8434
2017,DL,8434
2017,AA,8439
2017,DL,8442
2017,UA,8443
2017,AA,8450
2017,DL,8453
2017,UA,8453
2017,DL,8453
2017,UA,8456
2017,UA,8457
2017,AA,8459
2017,AA,8460
2017,DL,8462
2017,DL,8462
2017,AA,8463
2017,DL,8464
2017,UA,8465
2017,AA,8465
2017,DL,8465
2017,UA,8465
2017,UA,8475
2017,AA,8478
2017,UA,8485
2017,AA,8487
2017,UA,8489
2017,UA,8490
2017,AA,8492
2017,AA,8495
2017,UA,8495
2017,AA,8499
2017,UA,8500
2017,AA,8501
2017,UA,8506
2017,DL,8511
2017,UA,8514
2017,UA,8514
2017,UA,8515
2017,UA,8515
2017,DL,8515
2017,DL,8516
2017,AA,8519
2017,UA,8519
2017,AA,8524
2017,AA,8529
2017,AA,8533
2017,AA,8534
2017,AA,8539
2017,UA,8541
2017,DL,8543
2017,AA,8546
2017,AA,8549
2017,DL,8600
2017,AA,8552
2017,AA,8552
2017,AA,8553
2017,DL,8553
2017,UA,8554
2017,DL,8557
2017,AA,8558
2017,DL,8558
2017,UA,8560
2017,AA,8562
2017,UA,8562
2017,DL,8564
2017,DL,8571
2017,AA,8572
2017,AA,8573
2017,UA,8578
2017,DL,8582
2017,UA,8588
2017,UA,8591
2017,AA,8595
2017,DL,8597
2017,DL,8598
2017,UA,8598
2017,AA,8598
2017,AA,8605
2017,AA,8605
2017,DL,8607
2017,AA,8607
2017,AA,8610
2017,UA,8612
2017,AA,8616
2017,DL,8616
2017,DL,8617
2017,UA,8618
2017,DL,8620
2017,DL,8624
2017,AA,8626
2017,DL,8628
2017,AA,8630
2017,AA,8632
2017,AA,8634
2017,DL,8637
2017,AA,8638
2017,AA,8640
2017,UA,8643
2017,AA,8644
2017,DL,8647
2017,DL,8649
2017,DL,8650
2017,UA,8650
2017,AA,8651
2017,DL,8652
2017,AA,8654
2017,UA,8659
2017,UA,8660
2017,AA,8663
2017,DL,8664
2017,AA,8666
2017,AA,8669
2017,AA,8670
2017,AA,8670
2017,UA,8674
2017,AA,8676
2017,UA,8677
2017,UA,8678
2017,DL,8682
2017,AA,8683
2017,AA,8686
2017,DL,8686
2017,DL,8686
2017,AA,8689
2017,DL,8689
2017,DL,8690
2017,UA,8693
2017,DL,8694
2017,DL,8701
2017,AA,8701
2017,DL,8702
2017,UA,8702
2017,DL,8705
2017,DL,8706
2017,UA,8706
2017,DL,8706
2017,DL,8709
2017,AA,8711
2017,DL,8713
2017,UA,8713
2017,DL,8713
2017,UA,8715
2017,DL,8718
2017,DL,8719
2017,DL,8721
2017,UA,8724
2017,UA,8725
2017,AA,8726
2017,AA,8726
2017,UA,8727
2017,AA,8727
2017,AA,8729
2017,AA,8731
2017,UA,8731
2017,UA,8735
2017,DL,8739
2017,UA,8747
2017,DL,8748
2017,AA,8749
2017,AA,8751
2017,DL,8751
2017,UA,8751
2017,UA,8751
2017,AA,8753
2017,AA,8754
2017,DL,8756
2017,AA,8759
2017,DL,8762
2017,DL,8762
2017,UA,8765
2017,AA,8771
2017,DL,8772
2017,DL,8778
2017,DL,8778
2017,DL,8779
2017,AA,8781
2017,UA,8781
2017,UA,8786
2017,UA,8787
2017,AA,8787
2017,AA,8788
2017,UA,8791
2017,AA,8792
2017,DL,8795
2017,AA,8795
2017,UA,8795
2017,DL,8798
2017,DL,8798
2017,DL,8801
2017,DL,8802
2017,DL,8805
2017,DL,8807
2017,DL,8807
2017,AA,8813
2017,DL,8815
2017,AA,8815
2017,AA,8816
2017,UA,8820
2017,DL,8822
2017,UA,8824
2017,UA,8827
2017,DL,8828
2017,AA,8830
2017,DL,8832
2017,UA,8835
2017,UA,8838
2017,UA,8838
2017,AA,8838
2017,AA,8840
2017,DL,8840
2017,DL,8840
2017,DL,8842
2017,UA,8843
2017,AA,8844
2017,AA,8849
2017,AA,8850
2017,AA,8851
2017,AA,8852
2017,AA,8852
2017,DL,8854
2017,AA,8856
2017,AA,8857
2017,DL,8857
2017,AA,8862
2017,AA,8865
2017,AA,8865
2017,AA,8871
2017,DL,8871
2017,AA,8872
2017,UA,8875
2017,UA,8876
2017,UA,8878
2017,AA,8879
2017,AA,8880
2017,DL,8882
2017,DL,8883
2017,DL,8884
2017,DL,8884
2017,AA,8885
2017,DL,8886
2017,AA,8892
2017,UA,8893
2017,DL,8896
2017,UA,8898
2017,DL,8899
2017,AA,8900
2017,DL,8902
2017,UA,8902
2017,AA,8908
2017,DL,8911
2017,DL,8914
2017,AA,8919
2017,AA,8929
2017,AA,8930
2017,DL,8932
2017,DL,8932
2017,UA,8934
2017,UA,8935
2017,DL,8935
2017,DL,8936
2017,UA,8939
2017,DL,8940
2017,DL,8942
2017,AA,8942
2017,UA,8943
2017,AA,8944
2017,DL,8949
2017,DL,8951
2017,UA,8953
2017,UA,8953
2017,AA,8960
2017,AA,8961
2017,AA,8962
2017,AA,8962
2017,AA,8964
2017,AA,8966
2017,UA,8970
2017,AA,8970
2017,AA,8971
2017,UA,8973
2017,AA,8975
2017,UA,8976
2017,DL,8980
2017,AA,8981
2017,AA,8983
2017,DL,8984
2017,DL,8993
2017,AA,8994
2017,UA,8995
2017,UA,8997
2017,DL,8997
2017,AA,9004
2017,AA,9007
2017,AA,9008
2017,UA,9009
2017,AA,9011
2017,DL,9011
2017,DL,9013
2017,AA,9015
2017,AA,9017
2017,DL,9018
2017,DL,9023
2017,AA,9023
2017,DL,9024
2017,AA,9027
2017,AA,9028
2017,DL,9028
2017,AA,9030
2017,DL,9032
2017,AA,9035
2017,DL,9036
2017,UA,9040
2017,AA,9043
2017,UA,9044
2017,AA,9057
2017,UA,9057
2017,UA,9058
2017,UA,9059
2017,DL,9060
2017,UA,9061
2017,DL,9062
2017,UA,9062
2017,UA,9065
2017,AA,9069
2017,DL,9071
2017,DL,9073
2017,AA,9074
2017,DL,9075
2017,DL,9077
2017,DL,9080
2017,UA,9081
2017,DL,9084
2017,UA,9091
2017,UA,9093
2017,AA,9096
2017,UA,9103
2017,DL,9105
2017,UA,9105
2017,UA,9107
2017,AA,9110
2017,UA,9113
2017,AA,9116
2017,AA,9117
2017,DL,9118
2017,AA,9121
2017,DL,9123
2017,AA,9123
2017,UA,9126
2017,UA,9127
2017,DL,9130
2017,DL,9130
2017,DL,9134
2017,DL,9138
2017,AA,9143
2017,AA,9145
2017,AA,9145
2017,UA,9146
2017,DL,9149
2017,AA,9149
2017,DL,9151
2017,UA,9154
2017,UA,9154
2017,AA,9157
2017,AA,9158
2017,UA,9158
2017,AA,9159
2017,DL,9162
2017,DL,9164
2017,DL,9165
2017,DL,9165
2017,UA,9167
2017,DL,9168
2017,DL,9169
2017,DL,9171
2017,UA,9172
2017,DL,9174
2017,AA,9178
2017,DL,9179
2017,UA,9180
2017,DL,9182
2017,AA,9182
2017,UA,9183
2017,UA,9191
2017,AA,9194
2017,DL,9194
2017,DL,9196
2017,UA,9196
2017,AA,9196
2017,AA,9204
2017,UA,9205
2017,DL,9207
2017,UA,9207
2017,UA,9208
2017,UA,9210
2017,UA,9211
2017,AA,9212
2017,AA,9212
2017,UA,9213
2017,AA,9214
2017,DL,9214
2017,AA,9220
2017,AA,9221
2017,DL,9222
2017,UA,9225
2017,AA,9227
2017,AA,9229
2017,DL,9230
2017,DL,9232
2017,UA,9232
2017,UA,9235
2017,AA,9236
2017,UA,9237
2017,UA,9242
2017,AA,9242
2017,AA,9243
2017,AA,9246
2017,DL,9247
2017,DL,9252
2017,AA,9252
2017,DL,9254
2017,DL,9256
2017,DL,9266
2017,DL,9271
2017,UA,9273
2017,UA,9278
2017,UA,9278
2017,AA,9279
2017,DL,9280
2017,UA,9285
2017,AA,9290
2017,AA,9293
2017,DL,9293
2017,AA,9294
2017,DL,9294
2017,DL,9299
2017,DL,9301
2017,UA,9308
2017,AA,9310
2017,DL,9321
2017,AA,9324
2017,AA,9324
2017,UA,9329
2017,AA,9333
2017,DL,9334
2017,DL,9334
2017,UA,9335
2017,UA,9335
2017,UA,9338
2017,AA,9339
2017,AA,9342
2017,DL,9343
2017,UA,9343
2017,AA,9345
2017,UA,9349
2017,AA,9352
2017,UA,9355
2017,DL,9356
2017,DL,9357
2017,AA,9357
2017,AA,9357
2017,AA,9360
2017,UA,9362
2017,UA,9368
2017,UA,9369
2017,UA,9369
2017,UA,9370
2017,UA,9371
2017,DL,9371
2017,DL,9382
2017,UA,9382
2017,DL,9387
2017,UA,9387
2017,UA,9388
2017,UA,9389
2017,UA,9389
2017,UA,9391
2017,UA,9392
2017,AA,9393
2017,DL,9394
2017,AA,9397
2017,UA,9406
2017,DL,9407
2017,UA,9408
2017,AA,9410
2017,DL,9411
2017,DL,9413
2017,DL,9413
2017,AA,9418
2017,DL,9419
2017,DL,9423
2017,DL,9427
2017,DL,9427
2017,AA,9434
2017,UA,9434
2017,UA,9436
2017,DL,9437
2017,UA,9438
2017,DL,9442
2017,UA,9442
2017,UA,9444
2017,AA,9449
2017,DL,9451
2017,AA,9451
2017,AA,9452
2017,DL,9455
2017,UA,9456
2017,DL,9456
2017,UA,9456
2017,AA,9457
2017,DL,9457
2017,AA,9458
2017,UA,9458
2017,DL,9463
2017,UA,9465
2017,AA,9467
2017,DL,9470
2017,DL,9471
2017,UA,9475
2017,UA,9479
2017,UA,9483
2017,UA,9487
2017,DL,9490
2017,UA,9490
2017,AA,9493
2017,DL,9495
2017,UA,9498
2017,DL,9498
2017,UA,9498
2017,UA,9499
2017,DL,9501
2017,DL,9501
2017,UA,9513
2017,DL,9518
2017,DL,9518
2017,DL,9522
2017,UA,9525
2017,AA,9528
2017,DL,9529
2017,AA,9530
2017,UA,9539
2017,DL,9539
2017,AA,9540
2017,UA,9540
2017,DL,9541
2017,UA,9541
2017,DL,9542
2017,DL,9545
2017,AA,9546
2017,AA,9553
2017,AA,9557
2017,UA,9560
2017,UA,9568
2017,AA,9568
2017,DL,9570
2017,UA,9576
2017,DL,9576
2017,UA,9580
2017,AA,9583
2017,AA,9585
2017,AA,9586
2017,DL,9586
2017,DL,9587
2017,AA,9588
2017,AA,9589
2017,AA,9591
2017,UA,9591
2017,AA,9595
2017,DL,9596
2017,AA,9598
2017,DL,9600
2017,AA,9602
2017,UA,9603
2017,DL,9605
2017,DL,9611
2017,AA,9613
2017,UA,9616
2017,UA,9619
2017,DL,9624
2017,UA,9624
2017,AA,9625
2017,DL,9628
2017,DL,9628
2017,UA,9631
2017,AA,9631
2017,UA,9634
2017,DL,9634
2017,DL,9637
2017,UA,9639
2017,DL,9639
2017,DL,9641
2017,UA,9643
2017,UA,9651
2017,DL,9651
2017,UA,9657
2017,AA,9659
2017,UA,9660
2017,DL,9660
2017,DL,9661
2017,DL,9665
2017,UA,9668
2017,UA,9669
2017,UA,9671
2017,DL,9672
2017,DL,9673
2017,AA,9673
2017,UA,9675
2017,DL,9678
2017,DL,9679
2017,UA,9685
2017,DL,9688
2017,AA,9688
2017,AA,9689
2017,UA,9692
2017,DL,9693
2017,AA,9697
2017,DL,9706
2017,UA,9709
2017,UA,9709
2017,AA,9713
2017,AA,9715
2017,AA,9716
2017,AA,9723
2017,AA,9724
2017,UA,9727
2017,UA,9729
2017,UA,9730
2017,AA,9730
2017,AA,9735
2017,AA,9737
2017,AA,9738
2017,DL,9738
2017,AA,9740
2017,AA,9740
2017,UA,9743
2017,UA,9750
2017,DL,9759
2017,AA,9760
2017,AA,9761
2017,UA,9764
2017,AA,9766
2017,UA,9767
2017,UA,9774
2017,DL,9774
2017,UA,9777
2017,AA,9779
2017,AA,9785
2017,AA,9786
2017,AA,9787
2017,UA,9788
2017,UA,9789
2017,UA,9795
2017,AA,9795
2017,DL,9802
2017,DL,9806
2017,AA,9807
2017,AA,9818
2017,AA,9819
2017,UA,9824
2017,DL,9827
2017,DL,9828
2017,UA,9830
2017,AA,9835
2017,UA,9839
2017,UA,9839
2017,AA,9841
2017,DL,9843
2017,UA,9848
2017,DL,9849
2017,DL,9852
2017,UA,9853
2017,AA,9858
2017,UA,9861
2017,DL,9865
2017,AA,9867
2017,UA,9869
2017,UA,9873
2017,AA,9878
2017,AA,9879
2017,AA,9879
2017,DL,9882
2017,DL,9882
2017,UA,9883
2017,UA,9884
2017,UA,9887
2017,UA,9889
2017,AA,9894
2017,UA,9897
2017,AA,9899
2017,DL,9900
2017,AA,9903
2017,DL,9904
2017,DL,9905
2017,UA,9909
2017,AA,9913
2017,AA,9914
2017,UA,9915
2017,AA,9915
2017,UA,9917
2017,AA,9928
2017,AA,9930
2017,DL,9931
2017,DL,9936
2017,UA,9936
2017,AA,9938
2017,AA,9944
2017,DL,9951
2017,DL,9952
2017,AA,9957
2017,AA,9959
2017,UA,9964
2017,UA,9964
2017,AA,9966
2017,UA,9968
2017,UA,9974
2017,AA,9975
2017,UA,9978
2017,DL,9982
2017,DL,9987
2017,UA,9987
2017,DL,9989
2017,UA,9990
2017,AA,9992
2017,DL,9993
2017,UA,9994
2017,UA,9999
2017,AA,10000
2017,UA,10001
2017,UA,10006
2017,DL,10007
2017,UA,10008
2017,UA,10008
2017,AA,10018
2017,DL,10023
2017,DL,10025
2017,AA,10027
2017,UA,10028
2017,DL,10028
2017,DL,10029
2017,UA,10030
2017,AA,10036
2017,DL,10038
2017,UA,10039
2017,DL,10046
2017,UA,10050
2017,DL,10053
2017,AA,10053
2017,DL,10057
2017,DL,10058
2017,UA,10059
2017,DL,10060
2017,UA,10064
2017,AA,10068
2017,AA,10071
2017,DL,10071
2017,UA,10075
2017,AA,10076
2017,AA,10076
2017,AA,10077
2017,AA,10079
2017,UA,10085
2017,AA,10086
2017,UA,10089
2017,DL,10089
2017,AA,10090
2017,AA,10091
2017,UA,10092
2017,AA,10097
2017,AA,10107
2017,DL,10113
2017,DL,10115
2017,AA,10115
2017,AA,10122
2017,UA,10124
2017,DL,10131
2017,UA,10139
2017,UA,10141
2017,UA,10144
2017,DL,10149
2017,AA,10154
2017,AA,10156
2017,UA,10156
2017,UA,10157
2017,UA,10159
2017,UA,10162
2017,DL,10162
2017,AA,10162
2017,DL,10166
2017,AA,10169
2017,UA,10170
2017,DL,10176
2017,UA,10177
2017,AA,10181
2017,DL,10185
2017,DL,10186
2017,UA,10190
